"","operation_date","ISIN","nominal_purchases","res_mat","cuml_nom_purch","issue_date","cumulative_total_in_issue","percent_of_freefloat"
"999",2020-05-28,"GB0004893086",0,12.0273785078713,19793,2020-05-22,38709.15,0.511326133485235
"1000",2020-06-02,"GB0004893086",25,12.0136892539357,19818,2020-05-22,38709.15,0.511971975618168
"1001",2020-06-03,"GB0004893086",25,12.0109514031485,19843,2020-05-22,38709.15,0.5126178177511
"1002",2020-06-04,"GB0004893086",20,12.0082135523614,19863,2020-05-22,38709.15,0.513134491457446
"1003",2020-06-09,"GB0004893086",31.3,11.9945242984257,19894.3,2020-05-22,38709.15,0.513943085807877
"1004",2020-06-10,"GB0004893086",61,11.9917864476386,19955.3,2020-05-22,38709.15,0.515518940612232
"1005",2020-06-11,"GB0004893086",0,11.9890485968515,19955.3,2020-05-22,38709.15,0.515518940612232
"1006",2020-06-16,"GB0004893086",0,11.9753593429158,19955.3,2020-05-22,38709.15,0.515518940612232
"1007",2020-06-17,"GB0004893086",20,11.9726214921287,19975.3,2020-05-22,38709.15,0.516035614318578
"1008",2020-06-18,"GB0004893086",320,11.9698836413415,20295.3,2020-05-22,38709.15,0.524302393620113
"1009",2020-06-23,"GB0004893086",15,11.9561943874059,20310.3,2020-05-22,38709.15,0.524689898899872
"1010",2020-06-25,"GB0004893086",0,11.9507186858316,20310.3,2020-05-22,38709.15,0.524689898899872
"1011",2020-06-30,"GB0004893086",50,11.937029431896,20360.3,2020-05-22,38709.15,0.525981583165737
"1012",2020-07-02,"GB0004893086",0,11.9315537303217,20360.3,2020-05-22,38709.15,0.525981583165737
"1013",2020-07-07,"GB0004893086",40,11.917864476386,20400.3,2020-05-22,38709.15,0.527014930578429
"1014",2020-07-09,"GB0004893086",0,11.9123887748118,20400.3,2020-05-22,38709.15,0.527014930578429
"1015",2020-07-14,"GB0004893086",50,11.8986995208761,20450.3,2020-05-22,38709.15,0.528306614844294
"1016",2020-07-16,"GB0004893086",50,11.8932238193018,20500.3,2020-05-22,38709.15,0.529598299110159
"1017",2020-07-21,"GB0004893086",0,11.8795345653662,20500.3,2020-05-22,38709.15,0.529598299110159
"1018",2020-07-23,"GB0004893086",0,11.8740588637919,20500.3,2020-05-22,38709.15,0.529598299110159
"1019",2020-07-28,"GB0004893086",0,11.8603696098563,20500.3,2020-05-22,38709.15,0.529598299110159
"1020",2020-07-30,"GB0004893086",0,11.854893908282,20500.3,2020-05-22,38709.15,0.529598299110159
"1021",2020-08-04,"GB0004893086",0,11.8412046543463,20500.3,2020-05-22,38709.15,0.529598299110159
"1022",2020-08-06,"GB0004893086",0,11.8357289527721,20500.3,2020-05-22,38709.15,0.529598299110159
"1023",2020-08-12,"GB0004893086",0,11.8193018480493,20500.3,2020-05-22,38709.15,0.529598299110159
"1024",2020-08-19,"GB0004893086",0,11.8001368925394,20500.3,2020-05-22,38709.15,0.529598299110159
"1025",2020-08-26,"GB0004893086",27,11.7809719370294,20527.3,2020-05-22,38709.15,0.530295808613726
"1026",2020-09-02,"GB0004893086",0,11.7618069815195,20527.3,2020-05-22,38709.15,0.530295808613726
"1027",2020-09-09,"GB0004893086",0,11.7426420260096,20527.3,2020-05-22,38709.15,0.530295808613726
"1028",2020-09-16,"GB0004893086",100,11.7234770704997,20627.3,2020-05-22,38709.15,0.532879177145455
"1029",2020-09-23,"GB0004893086",0,11.7043121149897,20627.3,2020-05-22,38709.15,0.532879177145455
"1030",2020-09-30,"GB0004893086",0,11.6851471594798,20627.3,2020-05-22,38709.15,0.532879177145455
"1031",2020-10-07,"GB0004893086",115,11.6659822039699,20742.3,2020-05-22,38709.15,0.535850050956944
"1032",2020-10-14,"GB0004893086",25,11.64681724846,20767.3,2020-05-22,38709.15,0.536495893089877
"1033",2020-10-21,"GB0004893086",0,11.62765229295,20767.3,2020-05-22,38709.15,0.536495893089877
"1034",2020-10-28,"GB0004893086",313.9,11.6084873374401,21081.2,2020-05-22,38709.15,0.544605086910976
"1035",2009-03-18,"GB00B39R3F84",419.4,9.96851471594798,419.4,2009-03-11,15953,0.0262897260703316
"1036",2009-03-25,"GB00B39R3F84",482.7,9.94934976043806,902.1,2009-03-11,15953,0.0565473578637247
"1037",2009-04-15,"GB00B39R3F84",1137.1,9.89185489390828,2039.2,2009-04-08,18953,0.107592465572733
"1038",2009-04-21,"GB00B39R3F84",657,9.87542778918549,2696.2,2009-04-08,18953,0.142257162454493
"1039",2009-05-13,"GB00B39R3F84",709,9.81519507186858,3405.2,2009-05-07,22453,0.151659021066227
"1040",2009-05-20,"GB00B39R3F84",118,9.79603011635866,3523.2,2009-05-07,22453,0.156914443504209
"1041",2009-06-10,"GB00B39R3F84",0,9.73853524982888,3523.2,2009-06-04,26302.749,0.133947976312286
"1042",2009-06-17,"GB00B39R3F84",0,9.71937029431896,3523.2,2009-06-04,26302.749,0.133947976312286
"1043",2009-06-24,"GB00B39R3F84",0,9.70020533880903,3523.2,2009-06-04,26302.749,0.133947976312286
"1044",2009-07-01,"GB00B39R3F84",0,9.68104038329911,3523.2,2009-06-04,26302.749,0.133947976312286
"1045",2009-07-08,"GB00B39R3F84",230,9.66187542778919,3753.2,2009-06-04,26302.749,0.142692309461646
"1046",2009-07-15,"GB00B39R3F84",1008.6,9.64271047227926,4761.8,2009-06-04,26302.749,0.181038111263579
"1047",2009-07-22,"GB00B39R3F84",535.7,9.62354551676934,5297.5,2009-06-04,26302.749,0.201404803733633
"1048",2009-07-29,"GB00B39R3F84",636.2,9.60438056125941,5933.7,2009-06-04,26302.749,0.225592389601558
"1049",2009-08-12,"GB00B39R3F84",231,9.56605065023956,6164.7,2009-06-04,26302.749,0.234374741590698
"1050",2009-08-19,"GB00B39R3F84",433,9.54688569472964,6597.7,2009-06-04,26302.749,0.250836899215363
"1051",2009-08-26,"GB00B39R3F84",0,9.52772073921971,6597.7,2009-06-04,26302.749,0.250836899215363
"1052",2009-09-03,"GB00B39R3F84",124,9.50581793292266,6721.7,2009-06-04,26302.749,0.255551235348062
"1053",2009-09-09,"GB00B39R3F84",201,9.48939082819986,6922.7,2009-06-04,26302.749,0.263193022143807
"1054",2009-09-16,"GB00B39R3F84",181.4,9.47022587268994,7104.1,2009-06-04,26302.749,0.270089639679868
"1055",2009-09-23,"GB00B39R3F84",231.7,9.45106091718001,7335.8,2009-06-04,26302.749,0.278898604856854
"1056",2009-09-30,"GB00B39R3F84",90,9.43189596167009,7425.8,2009-06-04,26302.749,0.282320300437038
"1057",2009-10-07,"GB00B39R3F84",10,9.41273100616016,7435.8,2009-06-04,26302.749,0.282700488834836
"1058",2009-10-14,"GB00B39R3F84",142,9.39356605065024,7577.8,2009-06-04,26302.749,0.288099164083572
"1059",2009-10-21,"GB00B39R3F84",0,9.37440109514031,7577.8,2009-06-04,26302.749,0.288099164083572
"1060",2009-10-28,"GB00B39R3F84",0,9.35523613963039,7577.8,2009-06-04,26302.749,0.288099164083572
"1061",2009-11-11,"GB00B39R3F84",75,9.31690622861054,7652.8,2009-06-04,26302.749,0.290950577067059
"1062",2009-11-25,"GB00B39R3F84",0,9.27857631759069,7652.8,2009-06-04,26302.749,0.290950577067059
"1063",2009-12-08,"GB00B39R3F84",0,9.24298425735797,7652.8,2009-06-04,26302.749,0.290950577067059
"1064",2010-01-06,"GB00B39R3F84",0,9.16358658453114,7652.8,2009-06-04,26302.749,0.290950577067059
"1065",2010-01-20,"GB00B39R3F84",0,9.12525667351129,7652.8,2009-06-04,26302.749,0.290950577067059
"1066",2011-10-10,"GB00B39R3F84",0,7.40588637919233,7652.8,2009-06-04,26302.749,0.290950577067059
"1067",2011-10-17,"GB00B39R3F84",0,7.38672142368241,7652.8,2009-06-04,26302.749,0.290950577067059
"1068",2011-10-24,"GB00B39R3F84",203.9,7.36755646817248,7856.7,2011-10-19,26872.749,0.292366813681771
"1069",2011-10-31,"GB00B39R3F84",355,7.34839151266256,8211.7,2011-10-19,26872.749,0.305577222486617
"1070",2011-11-07,"GB00B39R3F84",0,7.32922655715264,8211.7,2011-10-19,26872.749,0.305577222486617
"1071",2011-11-14,"GB00B39R3F84",40,7.31006160164271,8251.7,2011-10-19,26872.749,0.30706571925336
"1072",2011-11-21,"GB00B39R3F84",45,7.29089664613279,8296.7,2011-10-19,26872.749,0.308740278115946
"1073",2011-11-28,"GB00B39R3F84",12,7.27173169062286,8308.7,2011-10-19,26872.749,0.309186827145969
"1074",2011-12-05,"GB00B39R3F84",45,7.25256673511294,8353.7,2011-10-19,26872.749,0.310861386008555
"1075",2011-12-12,"GB00B39R3F84",228,7.23340177960301,8581.7,2011-10-19,26872.749,0.319345817578991
"1076",2012-01-03,"GB00B39R3F84",61,7.17316906228611,8642.7,2011-10-19,26872.749,0.321615775148274
"1077",2012-01-09,"GB00B39R3F84",400,7.15674195756331,9042.7,2011-10-19,26872.749,0.336500742815705
"1078",2012-01-16,"GB00B39R3F84",0,7.13757700205339,9042.7,2011-10-19,26872.749,0.336500742815705
"1079",2012-01-23,"GB00B39R3F84",0,7.11841204654346,9042.7,2011-10-19,26872.749,0.336500742815705
"1080",2012-01-30,"GB00B39R3F84",25,7.09924709103354,9067.7,2011-10-19,26872.749,0.33743105329492
"1081",2012-02-15,"GB00B39R3F84",246,7.05544147843943,9313.7,2011-10-19,26872.749,0.34658530841039
"1082",2012-02-22,"GB00B39R3F84",75,7.0362765229295,9388.7,2011-10-19,26872.749,0.349376239848033
"1083",2012-02-29,"GB00B39R3F84",520,7.01711156741958,9908.7,2011-10-19,26872.749,0.368726697815694
"1084",2012-03-07,"GB00B39R3F84",566.9,6.99794661190965,10475.6,2011-10-19,26872.749,0.389822418242361
"1085",2012-03-12,"GB00B39R3F84",310,6.98425735797399,10785.6,2011-10-19,26872.749,0.401358268184621
"1086",2012-03-19,"GB00B39R3F84",271,6.96509240246407,11056.6,2011-10-19,26872.749,0.411442833779306
"1087",2012-03-26,"GB00B39R3F84",0,6.94592744695414,11056.6,2011-10-19,26872.749,0.411442833779306
"1088",2012-04-02,"GB00B39R3F84",442.4,6.92676249144422,11499,2011-10-19,26872.749,0.427905608019485
"1089",2012-04-16,"GB00B39R3F84",806,6.88843258042437,12305,2011-10-19,26872.749,0.457898817869359
"1090",2012-04-23,"GB00B39R3F84",645,6.86926762491444,12950,2011-10-19,26872.749,0.481900828233092
"1091",2012-07-09,"GB00B39R3F84",514,6.65845311430527,13464,2012-05-02,30997.68,0.434355087219431
"1092",2012-07-16,"GB00B39R3F84",231,6.63928815879535,13695,2012-05-02,30997.68,0.441807257833489
"1093",2012-07-23,"GB00B39R3F84",645,6.62012320328542,14340,2012-07-17,31427.68,0.456285669193526
"1094",2012-07-30,"GB00B39R3F84",200,6.6009582477755,14540,2012-07-17,31427.68,0.46264948605815
"1095",2012-08-06,"GB00B39R3F84",319.8,6.58179329226557,14859.8,2012-07-17,31427.68,0.472825229224683
"1096",2012-08-13,"GB00B39R3F84",616.3,6.56262833675565,15476.1,2012-07-17,31427.68,0.492435330893022
"1097",2012-08-20,"GB00B39R3F84",189.9,6.54346338124572,15666,2012-07-17,31427.68,0.498477775005982
"1098",2012-09-03,"GB00B39R3F84",228.9,6.50513347022587,15894.9,2012-07-17,31427.68,0.505761163407544
"1099",2012-09-10,"GB00B39R3F84",223,6.48596851471595,16117.9,2012-07-17,31427.68,0.512856819211599
"1100",2012-09-17,"GB00B39R3F84",50,6.46680355920602,16167.9,2012-07-17,31427.68,0.514447773427755
"1101",2012-09-24,"GB00B39R3F84",15,6.4476386036961,16182.9,2012-07-17,31427.68,0.514925059692602
"1102",2012-10-01,"GB00B39R3F84",180,6.42847364818617,16362.9,2012-07-17,31427.68,0.520652494870764
"1103",2012-10-08,"GB00B39R3F84",205,6.40930869267625,16567.9,2012-07-17,31427.68,0.527175407157003
"1104",2012-10-29,"GB00B39R3F84",262,6.35181382614647,16829.9,2012-10-19,35485.428,0.474276370571041
"1105",2013-03-11,"GB00B39R3F84",0,5.98767967145791,16829.9,2012-10-19,35485.428,0.474276370571041
"1106",2013-03-18,"GB00B39R3F84",50,5.96851471594798,16879.9,2012-10-19,35485.428,0.475685399651936
"1107",2013-09-30,"GB00B39R3F84",0,5.43189596167009,16879.9,2012-10-19,35485.428,0.475685399651936
"1108",2014-03-10,"GB00B39R3F84",165,4.99110198494182,17044.9,2012-10-19,35485.428,0.480335195618889
"1109",2014-03-17,"GB00B39R3F84",218,4.9719370294319,17262.9,2012-10-19,35485.428,0.48647856241159
"1110",2014-09-08,"GB00B39R3F84",10,4.49281314168378,17272.9,2014-07-15,35962.428,0.480304055109961
"1111",2014-09-29,"GB00B39R3F84",34,4.435318275154,17306.9,2014-07-15,35962.428,0.481249486269392
"1112",2014-10-06,"GB00B39R3F84",15,4.41615331964408,17321.9,2014-07-15,35962.428,0.481666588251494
"1113",2015-01-26,"GB00B39R3F84",65,4.10951403148528,17386.9,2014-07-15,35962.428,0.483474030173936
"1114",2015-09-07,"GB00B39R3F84",30,3.49623545516769,17416.9,2014-07-15,35962.428,0.48430823413814
"1115",2015-09-14,"GB00B39R3F84",146.3,3.47707049965777,17563.2,2014-07-15,35962.428,0.488376368803575
"1116",2015-09-21,"GB00B39R3F84",25,3.45790554414784,17588.2,2014-07-15,35962.428,0.489071538773745
"1117",2015-09-28,"GB00B39R3F84",105,3.43874058863792,17693.2,2014-07-15,35962.428,0.491991252648459
"1118",2015-12-07,"GB00B39R3F84",85,3.24709103353867,17778.2,2014-07-15,35962.428,0.494354830547036
"1119",2015-12-14,"GB00B39R3F84",0,3.22792607802875,17778.2,2014-07-15,35962.428,0.494354830547036
"1120",2016-01-25,"GB00B39R3F84",5,3.1129363449692,17783.2,2014-07-15,35962.428,0.49449386454107
"1121",2016-02-01,"GB00B39R3F84",26,3.09377138945927,17809.2,2014-07-15,35962.428,0.495216841310047
"1122",2009-03-30,"GB0030880693",633,15.937029431896,633,2009-03-18,22099,0.0286438300375583
"1123",2009-04-06,"GB0030880693",101,15.917864476386,734,2009-03-18,22099,0.0332141725869949
"1124",2009-04-14,"GB0030880693",121,15.895961670089,855,2009-03-18,22099,0.0386895334630526
"1125",2009-04-20,"GB0030880693",365,15.8795345653662,1220,2009-03-18,22099,0.055206117923888
"1126",2009-04-27,"GB0030880693",519,15.8603696098563,1739,2009-03-18,22099,0.0786913434997059
"1127",2009-05-05,"GB0030880693",392,15.8384668035592,2131,2009-03-18,22099,0.0964297027014797
"1128",2009-05-11,"GB0030880693",275,15.8220396988364,2406,2009-03-18,22099,0.10887370469252
"1129",2009-05-18,"GB0030880693",130,15.8028747433265,2536,2009-03-18,22099,0.114756323815557
"1130",2009-05-26,"GB0030880693",114,15.7809719370294,2650,2009-03-18,22099,0.119914928277298
"1131",2009-06-01,"GB0030880693",135,15.7645448323066,2785,2009-03-18,22099,0.12602380198199
"1132",2009-06-08,"GB0030880693",123,15.7453798767967,2908,2009-03-18,22099,0.13158966469071
"1133",2009-06-15,"GB0030880693",33,15.7262149212868,2941,2009-03-18,22099,0.133082944929635
"1134",2009-06-22,"GB0030880693",15,15.7070499657769,2956,2009-03-18,22099,0.133761708674601
"1135",2009-06-29,"GB0030880693",184,15.6878850102669,3140,2009-03-18,22099,0.142087877279515
"1136",2009-07-06,"GB0030880693",338,15.668720054757,3478,2009-03-18,22099,0.157382686999412
"1137",2009-07-13,"GB0030880693",171,15.6495550992471,3649,2009-03-18,22099,0.165120593692022
"1138",2009-07-20,"GB0030880693",56,15.6303901437372,3705,2009-03-18,22099,0.167654645006561
"1139",2009-07-27,"GB0030880693",270,15.6112251882272,3975,2009-03-18,22099,0.179872392415946
"1140",2009-08-10,"GB0030880693",413,15.5728952772074,4388,2009-03-18,22099,0.198561020860672
"1141",2009-08-17,"GB0030880693",214,15.5537303216975,4602,2009-03-18,22099,0.208244716955518
"1142",2009-08-24,"GB0030880693",66,15.5345653661875,4668,2009-03-18,22099,0.211231277433368
"1143",2009-09-01,"GB0030880693",233,15.5126625598905,4901,2009-03-18,22099,0.221774740938504
"1144",2009-09-07,"GB0030880693",129,15.4962354551677,5030,2009-03-18,22099,0.22761210914521
"1145",2009-09-14,"GB0030880693",551,15.4770704996578,5581,2009-03-18,22099,0.252545364043622
"1146",2009-09-21,"GB0030880693",166,15.4579055441478,5747,2009-03-18,22099,0.260057016154577
"1147",2009-09-28,"GB0030880693",232.2,15.4387405886379,5979.2,2009-03-18,22099,0.270564278926648
"1148",2009-10-05,"GB0030880693",5,15.419575633128,5984.2,2009-03-18,22099,0.270790533508304
"1149",2009-10-12,"GB0030880693",5,15.4004106776181,5989.2,2009-03-18,22099,0.271016788089959
"1150",2009-10-19,"GB0030880693",0,15.3812457221081,5989.2,2009-03-18,22099,0.271016788089959
"1151",2009-10-26,"GB0030880693",57,15.3620807665982,6046.2,2009-03-18,22099,0.273596090320829
"1152",2009-11-09,"GB0030880693",131,15.3237508555784,6177.2,2009-03-18,22099,0.279523960360197
"1153",2009-11-23,"GB0030880693",193,15.2854209445585,6370.2,2009-03-18,22099,0.288257387212091
"1154",2009-12-07,"GB0030880693",99.7,15.2470910335387,6469.9,2009-03-18,22099,0.292768903570297
"1155",2010-01-04,"GB0030880693",201,15.170431211499,6670.9,2009-03-18,22099,0.301864337752839
"1156",2010-01-18,"GB0030880693",286,15.1321013004791,6956.9,2009-03-18,22099,0.314806099823521
"1157",2011-10-12,"GB0030880693",625,13.4017796030116,7581.9,2011-05-05,25349,0.29910055623496
"1158",2011-10-19,"GB0030880693",300,13.3826146475017,7881.9,2011-10-19,25898,0.304343964784925
"1159",2011-10-26,"GB0030880693",255,13.3634496919918,8136.9,2011-10-19,25898,0.31419028496409
"1160",2011-11-02,"GB0030880693",325,13.3442847364819,8461.9,2011-10-19,25898,0.326739516564986
"1161",2011-11-09,"GB0030880693",408,13.3251197809719,8869.9,2011-10-19,25898,0.342493628851649
"1162",2011-11-16,"GB0030880693",25,13.305954825462,8894.9,2011-10-19,25898,0.34345895435941
"1163",2011-11-23,"GB0030880693",25,13.2867898699521,8919.9,2011-10-19,25898,0.344424279867171
"1164",2011-11-30,"GB0030880693",185,13.2676249144422,9104.9,2011-10-19,25898,0.351567688624604
"1165",2011-12-07,"GB0030880693",88,13.2484599589322,9192.9,2011-10-19,25898,0.354965634411924
"1166",2011-12-14,"GB0030880693",516.9,13.2292950034223,9709.8,2011-10-19,25898,0.374924704610395
"1167",2012-01-04,"GB0030880693",52,13.1718001368925,9761.8,2011-10-19,25898,0.376932581666538
"1168",2012-01-11,"GB0030880693",115,13.1526351813826,9876.8,2011-10-19,25898,0.38137307900224
"1169",2012-01-18,"GB0030880693",5,13.1334702258727,9881.8,2011-10-19,25898,0.381566144103792
"1170",2012-02-15,"GB0030880693",280.1,13.056810403833,10161.9,2012-02-02,28647.948,0.354716505349703
"1171",2012-02-22,"GB0030880693",170,13.0376454483231,10331.9,2012-02-02,28647.948,0.360650612741967
"1172",2012-02-29,"GB0030880693",150,13.0184804928131,10481.9,2012-02-02,28647.948,0.365886589852788
"1173",2012-03-07,"GB0030880693",0,12.9993155373032,10481.9,2012-02-02,28647.948,0.365886589852788
"1174",2012-03-14,"GB0030880693",473,12.9801505817933,10954.9,2012-02-02,28647.948,0.382397371008911
"1175",2012-03-28,"GB0030880693",868,12.9418206707734,11822.9,2012-02-02,28647.948,0.412696225223531
"1176",2012-04-04,"GB0030880693",495.1,12.9226557152635,12318,2012-02-02,28647.948,0.429978440340648
"1177",2012-04-11,"GB0030880693",658,12.9034907597536,12976,2012-02-02,28647.948,0.452946926600118
"1178",2012-04-18,"GB0030880693",652.5,12.8843258042437,13628.5,2012-02-02,28647.948,0.475723427032191
"1179",2012-04-25,"GB0030880693",668,12.8651608487337,14296.5,2012-02-02,28647.948,0.499040978432382
"1180",2012-05-02,"GB0030880693",218.9,12.8459958932238,14515.4,2012-02-02,28647.948,0.506682014362774
"1181",2012-07-11,"GB0030880693",113,12.6543463381246,14628.4,2012-05-16,31555.458,0.463577489510689
"1182",2012-07-18,"GB0030880693",30,12.6351813826146,14658.4,2012-07-17,31992.458,0.458182988002985
"1183",2012-07-25,"GB0030880693",74,12.6160164271047,14732.4,2012-07-17,31992.458,0.460496033158815
"1184",2012-08-01,"GB0030880693",0,12.5968514715948,14732.4,2012-07-17,31992.458,0.460496033158815
"1185",2012-08-08,"GB0030880693",89,12.5776865160849,14821.4,2012-07-17,31992.458,0.463277938819205
"1186",2012-08-15,"GB0030880693",0,12.5585215605749,14821.4,2012-07-17,31992.458,0.463277938819205
"1187",2012-08-22,"GB0030880693",68,12.539356605065,14889.4,2012-07-17,31992.458,0.465403439773212
"1188",2012-08-29,"GB0030880693",102,12.5201916495551,14991.4,2012-07-17,31992.458,0.468591691204221
"1189",2012-09-05,"GB0030880693",113,12.5010266940452,15104.4,2012-07-17,31992.458,0.472123773671907
"1190",2012-09-12,"GB0030880693",185.9,12.4818617385352,15290.3,2012-07-17,31992.458,0.477934518191756
"1191",2012-09-19,"GB0030880693",101,12.4626967830253,15391.3,2012-07-17,31992.458,0.481091512255795
"1192",2012-09-26,"GB0030880693",119,12.4435318275154,15510.3,2012-07-17,31992.458,0.484811138925305
"1193",2012-10-03,"GB0030880693",120,12.4243668720055,15630.3,2012-07-17,31992.458,0.488562022961787
"1194",2012-10-10,"GB0030880693",105,12.4052019164956,15735.3,2012-07-17,31992.458,0.491844046493708
"1195",2012-10-17,"GB0030880693",75,12.3860369609856,15810.3,2012-07-17,31992.458,0.494188349016509
"1196",2012-10-24,"GB0030880693",98.3,12.3668720054757,15908.6,2012-07-17,31992.458,0.497260948189726
"1197",2012-10-31,"GB0030880693",114,12.3477070499658,16022.6,2012-07-17,31992.458,0.500824288024384
"1198",2013-03-13,"GB0030880693",100,11.9835728952772,16122.6,2012-07-17,31992.458,0.503950024721452
